"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"M_Del_90_percentile",0.567235063634205,-0.536531978434187,0.567235063634225,3.20090554541686,0.44821802371046,0.448218023710482,0.448218023710494,0.448218023710491,0.0938479130868274,4.00998169859668,0.448218023710532,0.448218023710484,-1.08017064787038
"RM_Insert_90_percentile",778.124948295776,853.781679579642,487.711544925583,487.711544925579,14.1912869633259,487.711544925577,487.711544925577,70.5290926563615,820.171667265416,963.147674829385,820.171667265428,487.711544925577,963.147674829382
"RM_Soft",13.806730539404,61.1599383613007,22.0385903373884,22.0385903373889,22.0385903373892,22.03859033739,61.4252264921457,22.0385903373886,2.31556402419943,34.8277680966448,22.0385903373885,22.0385903373889,18.4034662943176
"RM_Soft_10_percentile",0.0625268611465169,0.062526861146519,0.0200403165047798,0.0625268611465168,0.228748728620466,0.0625268611465218,0.0625268611465177,2.16463840778103,0.21617176290512,-0.0160478544510656,0.0625268611465313,-0.101912978318042,0.062526861146521
"R_Cov",59.1757919672049,43.393915245114,30.4753529907537,30.4753529907539,59.1757919672051,43.3939152451142,116.831280517538,17.9974353015997,30.475352990754,24.6063797047137,30.4753529907534,44.3259445312345,44.3259445312344
"R_Insert_sd",38474.5370352628,105.885539771181,105.88553977118,105.885539771181,111.326708773445,1804.48695100827,105.885539771181,105.885539771181,2126.72951599638,105.88553977118,147.226738758302,57.2507465323043,147.226738758305
"R_Diff_90_percentile",0.13044380138137,0.101557328744778,0.933753765930201,0.13044380138137,0.101557328744773,0.130443801381371,0.0981146544632845,2.40691022245288,0.130443801381371,0.130443801381372,0.130443801381379,-0.204298237655306,0.467352773203659
"L_Insert_sd",31448.2671406562,214.70161745635,214.701617456354,214.701617456351,214.701617456354,231.925732198964,214.701617456356,78.6709166209571,214.701617456354,75.4736279996422,231.925732198963,669.287542986021,214.701617456352
"L_Dis_map_ratio",0.0790046357255555,0.0790046357255563,0.0790046357255565,0.079004635725555,0.0790046357255551,0.0090781008935729,0.0790046357255558,0.204051405160456,0.0790046357255557,0.204076627659489,0.0790046357255571,0.0788654859999327,-0.0569923631395754
"L_Soft",13.0411043374397,23.6158128831669,23.6158128831669,21.7113793732313,21.7113793732312,23.6158128831668,23.6158128831669,59.7038812939806,23.6158128831669,52.3581290430123,52.3581290430132,21.7113793732313,13.6666408093021
"LM_Cov_pro",0.0135938180650539,0.200152021258098,0.2001520212581,0.336084994449234,0.200152021258096,0.883758312731607,0.200152021258099,0.200152021258097,0.200152021258099,0.317102269644276,0.200152021258106,0.2001520212581,-0.17228970277964
"LM_Del_10_percentile",0.0227064212533041,0.0227064212533043,-0.0493031382938015,0.116321758045841,0.0227064212533046,0.0227064212533043,-0.0109324950679165,0.0227064212533042,-0.0314088134903139,0.0227064212533042,0.0227064212533031,0.0227064212533044,-0.0343360996183332
"LM_Diff",-0.206895492863231,1.05339852580937,-0.206895492863249,-0.206895492863239,-0.206895492863197,-0.206895492863231,-0.206895492863251,-0.206895492863233,0.379724001286377,-3.06608849728115,-0.206895492863311,0.536315685150739,0.0190311177153838
